municipality_code,municipality_name,comarca_code,comarca_name,reference_period,population_current,population_1y_ago,population_5y_ago,population_change_5y,growth_1y_pct,cagr_5y_pct,trend_score,scale_adjusted_growth_score,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
082994,Vilada,14,Berguedà,2025,432,443,419,13,-2.48307,0.612964,41.8372,55.095,45.8145,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.8145,45.8145,100,,official,annual_trend_scale_adjusted,true
083008,Viladecavalls,40,Vallès Occidental,2025,7817,7802,7545,272,0.192258,0.71083,44.1493,84.1386,56.1461,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,56.1461,56.1461,100,,official,annual_trend_scale_adjusted,true
083015,Viladecans,11,Baix Llobregat,2025,67587,67348,67197,390,0.354873,0.115808,30.092,87.6511,47.3597,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,47.3597,47.3597,100,,official,annual_trend_scale_adjusted,true
083020,Vilanova del Camí,06,Anoia,2025,12936,12844,12596,340,0.716288,0.534118,39.9745,86.3133,53.8761,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,53.8761,53.8761,100,,official,annual_trend_scale_adjusted,true
083036,Vilanova de Sau,24,Osona,2025,325,317,312,13,2.523659,0.819782,46.7232,55.095,49.2347,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.2347,49.2347,100,,official,annual_trend_scale_adjusted,true
083041,Vilobí del Penedès,03,Alt Penedès,2025,1154,1150,1102,52,0.347826,0.926414,49.2424,68.1113,54.9031,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.9031,54.9031,100,,official,annual_trend_scale_adjusted,true
083054,Vilafranca del Penedès,03,Alt Penedès,2025,42607,41504,40154,2453,2.657575,1.19299,55.5402,100,68.8781,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,68.8781,68.8781,100,,official,annual_trend_scale_adjusted,true
083067,Vilalba Sasserra,41,Vallès Oriental,2025,794,780,753,41,1.794872,1.066006,52.5402,65.8368,56.5292,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,56.5292,56.5292,100,,official,annual_trend_scale_adjusted,true
083073,Vilanova i la Geltrú,17,Garraf,2025,71641,70418,67733,3908,1.736772,1.128197,54.0095,100,67.8066,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,67.8066,67.8066,100,,official,annual_trend_scale_adjusted,true
083089,Viver i Serrateix,14,Berguedà,2025,178,175,172,6,1.714286,0.688138,43.6132,48.3176,45.0245,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.0245,45.0245,100,,official,annual_trend_scale_adjusted,true
089019,Rupit i Pruit,24,Osona,2025,280,281,271,9,-0.355872,0.655555,42.8434,51.8051,45.5319,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.5319,45.5319,100,,official,annual_trend_scale_adjusted,true
089024,Vilanova del Vallès,41,Vallès Oriental,2025,5693,5632,5503,190,1.083097,0.681189,43.449,80.6461,54.6081,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.6081,54.6081,100,,official,annual_trend_scale_adjusted,true
089030,Sant Julià de Cerdanyola,14,Berguedà,2025,234,232,229,5,0.862069,0.432917,37.5836,46.8104,40.3516,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.3516,40.3516,100,,official,annual_trend_scale_adjusted,true
089045,Badia del Vallès,40,Vallès Occidental,2025,13060,13118,13415,-355,-0.442141,-0.534951,14.718,0,10.3026,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,10.3026,10.3026,100,,official,annual_trend_scale_adjusted,true
089058,la Palma de Cervelló,11,Baix Llobregat,2025,3056,3044,2992,64,0.394218,0.424193,37.3776,70.1069,47.1964,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,47.1964,47.1964,100,,official,annual_trend_scale_adjusted,true
170010,Agullana,02,Alt Empordà,2025,880,909,863,17,-3.190319,0.390906,36.5912,57.5522,42.8795,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.8795,42.8795,100,,official,annual_trend_scale_adjusted,true
170025,Aiguaviva,20,Gironès,2025,804,802,765,39,0.249377,0.99943,50.9674,65.3598,55.2851,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,55.2851,55.2851,100,,official,annual_trend_scale_adjusted,true
170031,Albanyà,02,Alt Empordà,2025,157,168,155,2,-6.547619,0.256743,33.4216,40.0331,35.405,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,35.405,35.405,100,,official,annual_trend_scale_adjusted,true
170046,Albons,10,Baix Empordà,2025,845,830,759,86,1.807229,2.169904,78.6195,72.9573,76.9208,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,76.9208,76.9208,100,,official,annual_trend_scale_adjusted,true
170059,el Far d'Empordà,02,Alt Empordà,2025,628,626,602,26,0.319489,0.84924,47.4192,61.5167,51.6484,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,51.6484,51.6484,100,,official,annual_trend_scale_adjusted,true
170062,Alp,15,Cerdanya,2025,1724,1728,1593,131,-0.231481,1.59312,64.9931,77.0335,68.6052,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,68.6052,68.6052,100,,official,annual_trend_scale_adjusted,true
170078,Amer,34,Selva,2025,2422,2415,2332,90,0.289855,0.760223,45.3162,73.3968,53.7404,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,53.7404,53.7404,100,,official,annual_trend_scale_adjusted,true
170084,Anglès,34,Selva,2025,5944,5969,5654,290,-0.418831,1.005402,51.1084,84.763,61.2048,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.2048,61.2048,100,,official,annual_trend_scale_adjusted,true
170097,Arbúcies,34,Selva,2025,6665,6574,6608,57,1.384241,0.171926,31.4178,68.9928,42.6903,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.6903,42.6903,100,,official,annual_trend_scale_adjusted,true
170101,Argelaguer,19,Garrotxa,2025,468,452,396,72,3.539823,3.397523,100,71.2418,91.3725,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,91.3725,91.3725,100,,official,annual_trend_scale_adjusted,true
170118,l'Armentera,02,Alt Empordà,2025,1080,1070,951,129,0.934579,2.576682,88.2295,76.8842,84.8259,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,84.8259,84.8259,100,,official,annual_trend_scale_adjusted,true
170123,Avinyonet de Puigventós,02,Alt Empordà,2025,1671,1684,1641,30,-0.771971,0.362986,35.9316,62.8675,44.0124,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,44.0124,44.0124,100,,official,annual_trend_scale_adjusted,true
170139,Begur,10,Baix Empordà,2025,4291,4245,3891,400,1.083628,1.976348,74.0468,87.898,78.2022,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,78.2022,78.2022,100,,official,annual_trend_scale_adjusted,true
170144,la Vajol,02,Alt Empordà,2025,112,96,89,23,16.666667,4.704562,100,60.3651,88.1095,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,88.1095,88.1095,100,,official,annual_trend_scale_adjusted,true
170157,Banyoles,28,Pla de l'Estany,2025,20865,20599,20053,812,1.291325,0.797047,46.1861,94.8086,60.7728,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.7728,60.7728,100,,official,annual_trend_scale_adjusted,true
170160,Bàscara,02,Alt Empordà,2025,1049,1057,1001,48,-0.756859,0.941158,49.5907,67.3441,54.9167,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.9167,54.9167,100,,official,annual_trend_scale_adjusted,true
170182,Bellcaire d'Empordà,10,Baix Empordà,2025,723,737,678,45,-1.899593,1.293533,57.9155,66.7263,60.5587,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.5587,60.5587,100,,official,annual_trend_scale_adjusted,true
170195,Besalú,19,Garrotxa,2025,2592,2583,2487,105,0.348432,0.830482,46.976,74.8887,55.3498,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,55.3498,55.3498,100,,official,annual_trend_scale_adjusted,true
170209,Bescanó,20,Gironès,2025,5088,5141,4991,97,-1.030928,0.385713,36.4685,74.1214,47.7644,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,47.7644,47.7644,100,,official,annual_trend_scale_adjusted,true
170216,Beuda,19,Garrotxa,2025,203,204,186,17,-0.490196,1.764574,69.0437,57.5522,65.5962,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.5962,65.5962,100,,official,annual_trend_scale_adjusted,true
170221,la Bisbal d'Empordà,10,Baix Empordà,2025,11757,11683,11159,598,0.633399,1.049518,52.1507,91.8218,64.052,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,64.052,64.052,100,,official,annual_trend_scale_adjusted,true
170237,Blanes,34,Selva,2025,42699,42198,39914,2785,1.18726,1.358107,59.441,100,71.6087,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,71.6087,71.6087,100,,official,annual_trend_scale_adjusted,true
170242,Bolvir,15,Cerdanya,2025,493,497,375,118,-0.804829,5.624126,100,76.0198,92.8059,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,92.8059,92.8059,100,,official,annual_trend_scale_adjusted,true
170255,Bordils,20,Gironès,2025,1841,1804,1761,80,2.050998,0.892501,48.4412,72.2586,55.5864,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,55.5864,55.5864,100,,official,annual_trend_scale_adjusted,true
170268,Borrassà,02,Alt Empordà,2025,804,773,733,71,4.010349,1.866273,71.4463,71.1069,71.3445,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,71.3445,71.3445,100,,official,annual_trend_scale_adjusted,true
170274,Breda,34,Selva,2025,3969,3930,3762,207,0.992366,1.077027,52.8006,81.4798,61.4044,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.4044,61.4044,100,,official,annual_trend_scale_adjusted,true
170280,Brunyola i Sant Martí Sapresa,34,Selva,2025,401,395,389,12,1.518987,0.609492,41.7552,54.3704,45.5398,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.5398,45.5398,100,,official,annual_trend_scale_adjusted,true
170293,Boadella i les Escaules,02,Alt Empordà,2025,262,260,272,-10,0.769231,-0.746352,9.7237,5.8454,8.5602,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,8.5602,8.5602,100,,official,annual_trend_scale_adjusted,true
170307,Cabanes,02,Alt Empordà,2025,995,978,968,27,1.738241,0.551729,40.3906,61.8723,46.8351,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,46.8351,46.8351,100,,official,annual_trend_scale_adjusted,true
170314,Cabanelles,02,Alt Empordà,2025,286,281,267,19,1.779359,1.384358,60.0612,58.5824,59.6176,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,59.6176,59.6176,100,,official,annual_trend_scale_adjusted,true
170329,Cadaqués,02,Alt Empordà,2025,2918,2918,2695,223,0,1.602713,65.2198,82.2044,70.3152,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,70.3152,70.3152,100,,official,annual_trend_scale_adjusted,true
170335,Caldes de Malavella,34,Selva,2025,8673,8509,7872,801,1.927371,1.956954,73.5886,94.6754,79.9146,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,79.9146,79.9146,100,,official,annual_trend_scale_adjusted,true
170340,Calonge i Sant Antoni,10,Baix Empordà,2025,12335,12316,11331,1004,0.154271,1.712466,67.8127,96.8816,76.5334,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,76.5334,76.5334,100,,official,annual_trend_scale_adjusted,true
170353,Camós,28,Pla de l'Estany,2025,701,711,677,24,-1.40647,0.699165,43.8737,60.7642,48.9408,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.9408,48.9408,100,,official,annual_trend_scale_adjusted,true
170366,Campdevànol,31,Ripollès,2025,3241,3262,3232,9,-0.643777,0.055631,28.6704,51.8051,35.6108,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,35.6108,35.6108,100,,official,annual_trend_scale_adjusted,true
170372,Campelles,31,Ripollès,2025,163,165,140,23,-1.212121,3.088902,100,60.3651,88.1095,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,88.1095,88.1095,100,,official,annual_trend_scale_adjusted,true
170388,Campllong,20,Gironès,2025,534,544,537,-3,-1.838235,-0.111982,24.7106,15.7365,22.0184,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,22.0184,22.0184,100,,official,annual_trend_scale_adjusted,true
170391,Camprodon,31,Ripollès,2025,2570,2527,2298,272,1.701622,2.26255,80.8083,84.1386,81.8074,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,81.8074,81.8074,100,,official,annual_trend_scale_adjusted,true
170405,Canet d'Adri,20,Gironès,2025,744,744,729,15,0,0.408177,36.9992,56.4006,42.8196,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.8196,42.8196,100,,official,annual_trend_scale_adjusted,true
170412,Cantallops,02,Alt Empordà,2025,366,346,309,57,5.780347,3.443813,100,68.9928,90.6978,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,90.6978,90.6978,100,,official,annual_trend_scale_adjusted,true
170427,Capmany,02,Alt Empordà,2025,680,693,611,69,-1.875902,2.162977,78.4559,70.8315,76.1686,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,76.1686,76.1686,100,,official,annual_trend_scale_adjusted,true
170433,Queralbs,31,Ripollès,2025,202,206,188,14,-1.941748,1.446882,61.5383,55.7696,59.8077,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,59.8077,59.8077,100,,official,annual_trend_scale_adjusted,true
170448,Cassà de la Selva,20,Gironès,2025,11131,10943,10410,721,1.717993,1.348352,59.2106,93.6479,69.5418,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,69.5418,69.5418,100,,official,annual_trend_scale_adjusted,true
170464,Castellfollit de la Roca,19,Garrotxa,2025,966,957,947,19,0.940439,0.398085,36.7608,58.5824,43.3073,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.3073,43.3073,100,,official,annual_trend_scale_adjusted,true
170470,Castelló d'Empúries,02,Alt Empordà,2025,12201,12163,11100,1101,0.312423,1.909457,72.4665,97.7825,80.0613,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,80.0613,80.0613,100,,official,annual_trend_scale_adjusted,true
170486,"Castell d'Aro, Platja d'Aro i s'Agaró",10,Baix Empordà,2025,12982,12981,11030,1952,0.007704,3.312583,100,100,100,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,annual_trend_scale_adjusted,true
170499,Celrà,20,Gironès,2025,5621,5561,5561,60,1.078943,0.214863,32.4322,69.4859,43.5483,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.5483,43.5483,100,,official,annual_trend_scale_adjusted,true
170502,Cervià de Ter,20,Gironès,2025,1029,997,966,63,3.209629,1.271595,57.3972,69.9553,61.1646,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.1646,61.1646,100,,official,annual_trend_scale_adjusted,true
170519,Cistella,02,Alt Empordà,2025,283,294,282,1,-3.741497,0.070822,29.0293,36.0686,31.1411,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.1411,31.1411,100,,official,annual_trend_scale_adjusted,true
170524,Siurana,02,Alt Empordà,2025,188,180,171,17,4.444444,1.913648,72.5655,57.5522,68.0615,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,68.0615,68.0615,100,,official,annual_trend_scale_adjusted,true
170545,Colera,02,Alt Empordà,2025,494,491,445,49,0.610998,2.111202,77.2327,67.5416,74.3254,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,74.3254,74.3254,100,,official,annual_trend_scale_adjusted,true
170558,Colomers,10,Baix Empordà,2025,208,205,174,34,1.463415,3.634133,100,64.0541,89.2162,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,89.2162,89.2162,100,,official,annual_trend_scale_adjusted,true
170561,Cornellà del Terri,28,Pla de l'Estany,2025,2414,2390,2399,15,1.004184,0.124741,30.3031,56.4006,38.1324,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,38.1324,38.1324,100,,official,annual_trend_scale_adjusted,true
170577,Corçà,10,Baix Empordà,2025,1283,1282,1268,15,0.078003,0.235481,32.9193,56.4006,39.9637,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.9637,39.9637,100,,official,annual_trend_scale_adjusted,true
170583,Crespià,28,Pla de l'Estany,2025,254,250,254,0,1.6,0,27.3561,29.2912,27.9366,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,27.9366,27.9366,100,,official,annual_trend_scale_adjusted,true
170600,Darnius,02,Alt Empordà,2025,563,548,537,26,2.737226,0.950116,49.8023,61.5167,53.3166,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,53.3166,53.3166,100,,official,annual_trend_scale_adjusted,true
170617,Das,15,Cerdanya,2025,261,270,234,27,-3.333333,2.208009,79.5197,61.8723,74.2255,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,74.2255,74.2255,100,,official,annual_trend_scale_adjusted,true
170622,l'Escala,02,Alt Empordà,2025,10374,10429,10244,130,-0.527376,0.252528,33.322,76.9592,46.4132,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,46.4132,46.4132,100,,official,annual_trend_scale_adjusted,true
170638,Espinelves,24,Osona,2025,261,254,221,40,2.755906,3.383123,100,65.6012,89.6804,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,89.6804,89.6804,100,,official,annual_trend_scale_adjusted,true
170643,Espolla,02,Alt Empordà,2025,398,412,412,-14,-3.398058,-0.689042,11.0777,2.8129,8.5983,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,8.5983,8.5983,100,,official,annual_trend_scale_adjusted,true
170656,Esponellà,28,Pla de l'Estany,2025,446,438,463,-17,1.826484,-0.74537,9.7469,1.0302,7.1319,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.1319,7.1319,100,,official,annual_trend_scale_adjusted,true
170669,Figueres,02,Alt Empordà,2025,49689,48875,47235,2454,1.665473,1.018117,51.4088,100,65.9862,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.9862,65.9862,100,,official,annual_trend_scale_adjusted,true
170675,Flaçà,20,Gironès,2025,1175,1145,1130,45,2.620087,0.784068,45.8795,66.7263,52.1335,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.1335,52.1335,100,,official,annual_trend_scale_adjusted,true
170681,Foixà,10,Baix Empordà,2025,298,292,303,-5,2.054795,-0.332233,19.5072,11.772,17.1866,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,17.1866,17.1866,100,,official,annual_trend_scale_adjusted,true
170694,Fontanals de Cerdanya,15,Cerdanya,2025,516,531,437,79,-2.824859,3.379316,100,72.1371,91.6411,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,91.6411,91.6411,100,,official,annual_trend_scale_adjusted,true
170708,Fontanilles,10,Baix Empordà,2025,171,168,146,25,1.785714,3.211633,100,61.1477,88.3443,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,88.3443,88.3443,100,,official,annual_trend_scale_adjusted,true
170715,Fontcoberta,28,Pla de l'Estany,2025,1483,1503,1469,14,-1.330672,0.189883,31.8421,55.7696,39.0203,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.0203,39.0203,100,,official,annual_trend_scale_adjusted,true
170736,Fornells de la Selva,20,Gironès,2025,2818,2781,2670,148,1.330457,1.084821,52.9847,78.218,60.5547,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.5547,60.5547,100,,official,annual_trend_scale_adjusted,true
170741,Fortià,02,Alt Empordà,2025,793,801,787,6,-0.998752,0.152015,30.9474,48.3176,36.1585,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.1585,36.1585,100,,official,annual_trend_scale_adjusted,true
170754,Garrigàs,02,Alt Empordà,2025,480,472,451,29,1.694915,1.254175,56.9857,62.5469,58.6541,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.6541,58.6541,100,,official,annual_trend_scale_adjusted,true
170767,Garrigoles,10,Baix Empordà,2025,182,185,167,15,-1.621622,1.735139,68.3483,56.4006,64.764,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,64.764,64.764,100,,official,annual_trend_scale_adjusted,true
170773,Garriguella,02,Alt Empordà,2025,989,967,853,136,2.275078,3.0029,98.2988,77.397,92.0283,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,92.0283,92.0283,100,,official,annual_trend_scale_adjusted,true
