municipality_code,municipality_name,comarca_code,comarca_name,reference_period,resident_population,non_resident_present,resident_absent,population_etca,population_etca_pct,etca_pressure,hut_count,hut_per_1000,hotel_count,rural_count,camping_count,tourist_establishments_count,tourist_establishments_per_1000,ieet_available,ieet_total_eur,ieet_hut_eur,ieet_eur_per_resident,etca_score,hut_density_score,tourist_supply_score,ieet_score,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
171766,Sant Mori,02,Alt Empordà,2024,,,,,,,18,107.784431,0,2,0,20,119.760479,false,,,,,100,86.0933,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
171772,Sant Pau de Segúries,31,Ripollès,2024,,,,,,,16,22.253129,3,6,1,26,36.161335,false,,,,,22.7508,25.8343,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
171788,Sant Pere Pescador,02,Alt Empordà,2024,2207,3242,-304,5145,233.1,2.331219,184,83.371092,5,5,7,201,91.073856,false,,,,100,85.2356,65.4157,,89.392,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,89.392,89.392,100,,official,default,true
171805,Santa Coloma de Farners,34,Selva,2024,13874,857,-1497,13234,95.4,0.953871,19,1.369468,7,7,0,33,2.37855,false,,,,13.7574,1.4001,1.4834,,8.2133,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,8.2133,8.2133,100,,official,default,true
171812,Santa Cristina d'Aro,10,Baix Empordà,2024,5833,2219,-952,7101,121.7,1.217384,392,67.20384,5,6,2,405,69.432539,false,,,,52.6221,68.7068,49.8164,,56.0821,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,56.0821,56.0821,100,,official,default,true
171827,Santa Llogaia d'Àlguema,02,Alt Empordà,2024,,,,,,,0,0,0,0,0,0,0,false,,,,,0,0,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
171833,Sant Aniol de Finestres,19,Garrotxa,2024,,,,,,,13,34.120735,3,2,0,18,47.244094,false,,,,,34.8838,33.8228,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
171848,Santa Pau,19,Garrotxa,2024,1610,295,-276,1629,101.2,1.011801,34,21.118012,5,11,3,53,32.919255,false,,,,22.3014,21.5903,23.4974,,22.3628,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,22.3628,22.3628,100,,official,default,true
171851,Sant Joan les Fonts,19,Garrotxa,2024,3103,868,-515,3456,111.4,1.113761,17,5.478569,1,8,0,26,8.378988,false,,,,37.3391,5.6011,5.8085,,23.0985,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,23.0985,23.0985,100,,official,default,true
171864,Sarrià de Ter,20,Gironès,2024,5378,464,-873,4969,92.4,0.923949,1,0.185943,2,0,0,3,0.557828,false,,,,9.3444,0.1901,0.171,,5.2211,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,5.2211,5.2211,100,,official,default,true
171870,"Saus, Camallera i Llampaies",02,Alt Empordà,2024,908,209,-116,1001,110.2,1.102423,45,49.559471,2,7,0,54,59.471366,false,,,,35.6669,50.6678,42.6363,,40.811,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,40.811,40.811,100,,official,default,true
171886,la Selva de Mar,02,Alt Empordà,2024,,,,,,,40,179.372197,1,0,0,41,183.856502,false,,,,,100,100,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
171899,la Cellera de Ter,34,Selva,2024,2013,207,-297,1923,95.5,0.955291,9,4.470939,1,1,0,11,5.464481,false,,,,13.9668,4.5709,3.7077,,9.566,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,9.566,9.566,100,,official,default,true
171903,Serinyà,28,Pla de l'Estany,2024,1196,107,-197,1105,92.4,0.923913,9,7.525084,2,7,0,18,15.050167,false,,,,9.339,7.6934,10.6172,,9.1832,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,9.1832,9.1832,100,,official,default,true
171910,Serra de Daró,10,Baix Empordà,2024,,,,,,,13,53.941909,0,6,0,19,78.838174,false,,,,,55.1483,56.5961,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
171925,Setcases,31,Ripollès,2024,,,,,,,43,219.387755,9,1,0,53,270.408163,false,,,,,100,100,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
171931,Sils,34,Selva,2024,6706,847,-930,6624,98.8,0.987772,69,10.289293,1,2,0,72,10.736654,false,,,,18.7574,10.5194,7.5079,,14.448,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,14.448,14.448,100,,official,default,true
171946,Susqueda,34,Selva,2024,,,,,,,8,77.669903,3,2,0,13,126.213592,false,,,,,79.4069,90.7447,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
171959,la Tallada d'Empordà,10,Baix Empordà,2024,,,,,,,26,53.608247,0,0,0,26,53.608247,false,,,,,54.8072,38.4102,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
171962,Terrades,02,Alt Empordà,2024,,,,,,,10,29.673591,2,2,0,14,41.543027,false,,,,,30.3372,29.7134,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
171978,Torrent,10,Baix Empordà,2024,,,,,,,10,55.248619,1,0,0,11,60.773481,false,,,,,56.4842,43.5749,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
171984,Torroella de Fluvià,02,Alt Empordà,2024,,,,,,,41,52.971576,1,7,0,49,63.307494,false,,,,,54.1562,45.4015,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
171997,Torroella de Montgrí,10,Baix Empordà,2024,12421,9870,-1177,21114,170,1.699863,2638,212.382256,23,9,10,2680,215.763626,false,,,,100,100,100,,100,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,100,100,100,,official,default,true
172001,Tortellà,19,Garrotxa,2024,,,,,,,9,10.613208,1,4,0,14,16.509434,false,,,,,10.8506,11.669,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172018,Toses,31,Ripollès,2024,,,,,,,20,101.010101,1,6,0,27,136.363636,false,,,,,100,98.061,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172023,Tossa de Mar,34,Selva,2024,6241,7420,-561,13100,209.9,2.099023,1475,236.34033,62,0,5,1542,247.075789,false,,,,100,100,100,,100,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,100,100,100,,official,default,true
172039,Ultramort,10,Baix Empordà,2024,,,,,,,14,64.220183,0,1,1,16,73.394495,false,,,,,65.6564,52.6723,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172044,Ullà,10,Baix Empordà,2024,1221,122,-169,1174,96.2,0.961507,21,17.199017,0,1,0,22,18.018018,false,,,,14.8836,17.5837,12.7564,,15.1332,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,15.1332,15.1332,100,,official,default,true
172057,Ullastret,10,Baix Empordà,2024,,,,,,,18,71.428571,1,3,0,22,87.301587,false,,,,,73.026,62.6966,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172060,Urús,15,Cerdanya,2024,,,,,,,46,228.855721,0,3,0,49,243.781095,false,,,,,100,100,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172076,la Vall d'en Bas,19,Garrotxa,2024,3221,307,-538,2990,92.8,0.928283,54,16.76498,3,19,0,76,23.595157,false,,,,9.9836,17.1399,16.7765,,13.1313,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,13.1313,13.1313,100,,official,default,true
172082,la Vall de Bianya,19,Garrotxa,2024,1347,416,-257,1507,111.9,1.118782,18,13.363029,1,36,2,57,42.316258,false,,,,38.0797,13.6619,30.2708,,30.4135,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,30.4135,30.4135,100,,official,default,true
172095,Vall-llobrega,10,Baix Empordà,2024,912,347,-169,1090,119.5,1.195175,47,51.535088,1,2,1,51,55.921053,false,,,,49.3467,52.6876,40.0773,,48.328,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,48.328,48.328,100,,official,default,true
172109,Ventalló,02,Alt Empordà,2024,,,,,,,55,59.652928,2,8,0,65,70.498915,false,,,,,60.987,50.5851,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172116,Verges,10,Baix Empordà,2024,1180,208,-200,1187,100.6,1.005932,15,12.711864,1,2,0,18,15.254237,false,,,,21.4358,12.9962,10.7643,,17.1916,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,17.1916,17.1916,100,,official,default,true
172121,Vidrà,24,Osona,2024,,,,,,,4,23.952096,2,6,1,13,77.844311,false,,,,,24.4878,55.8797,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172137,Vidreres,34,Selva,2024,8655,1103,-1072,8685,100.3,1.003466,297,34.315425,2,2,0,301,34.777585,false,,,,21.0721,35.0829,24.8369,,25.3278,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,25.3278,25.3278,100,,official,default,true
172142,Vilabertran,02,Alt Empordà,2024,,,,,,,3,3.118503,1,1,0,5,5.197505,false,,,,,3.1882,3.5153,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172155,Vilablareix,20,Gironès,2024,3772,545,-659,3658,97,0.969777,5,1.325557,0,0,0,5,1.325557,false,,,,16.1034,1.3552,0.7243,,9.3405,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,9.3405,9.3405,100,,official,default,true
172168,Viladasens,20,Gironès,2024,,,,,,,4,19.512195,0,0,0,4,19.512195,false,,,,,19.9486,13.8334,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172174,Viladamat,02,Alt Empordà,2024,,,,,,,14,28.056112,3,3,0,20,40.08016,false,,,,,28.6836,28.659,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172180,Vilademuls,28,Pla de l'Estany,2024,,,,,,,38,42.316258,3,31,0,72,80.178174,false,,,,,43.2626,57.562,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172207,Viladrau,24,Osona,2024,1175,549,-162,1562,132.9,1.329362,24,20.425532,6,4,0,34,28.93617,false,,,,69.1374,20.8823,20.6263,,47.3714,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,47.3714,47.3714,100,,official,default,true
172214,Vilafant,02,Alt Empordà,2024,5696,292,-826,5163,90.6,0.906426,10,1.755618,1,0,0,11,1.93118,false,,,,6.7598,1.7949,1.1609,,4.3988,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,4.3988,4.3988,100,,official,default,true
172229,Vilaür,02,Alt Empordà,2024,,,,,,,13,79.754601,0,2,0,15,92.02454,false,,,,,81.5383,66.101,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172235,Vilajuïga,02,Alt Empordà,2024,1183,56,-192,1047,88.5,0.885038,11,9.298394,1,1,0,13,10.989011,false,,,,3.6055,9.5063,7.6898,,5.8976,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,5.8976,5.8976,100,,official,default,true
172240,Vilallonga de Ter,31,Ripollès,2024,,,,,,,54,136.363636,4,7,1,66,166.666667,false,,,,,100,100,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172253,Vilamacolum,02,Alt Empordà,2024,,,,,,,9,22.44389,0,2,0,11,27.431421,false,,,,,22.9458,19.5417,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172266,Vilamalla,02,Alt Empordà,2024,1220,599,-198,1621,132.9,1.328689,2,1.639344,0,0,0,2,1.639344,false,,,,69.0381,1.676,0.9505,,38.5801,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,38.5801,38.5801,100,,official,default,true
172272,Vilamaniscle,02,Alt Empordà,2024,,,,,,,9,48.648649,0,4,0,13,70.27027,false,,,,,49.7366,50.4203,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172288,Vilanant,02,Alt Empordà,2024,,,,,,,10,24.691358,0,4,0,14,34.567901,false,,,,,25.2436,24.6857,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172305,Vila-sacra,02,Alt Empordà,2024,,,,,,,2,2.275313,0,1,0,3,3.412969,false,,,,,2.3262,2.229,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172327,Vilopriu,10,Baix Empordà,2024,,,,,,,28,127.272727,0,5,0,33,150,false,,,,,100,100,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
172333,Vilobí d'Onyar,34,Selva,2024,3304,483,-482,3305,100,1.000303,14,4.237288,1,8,0,23,6.961259,false,,,,20.6055,4.3321,4.7866,,13.3734,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,13.3734,13.3734,100,,official,default,true
172348,Biure,02,Alt Empordà,2024,,,,,,,5,22.026432,0,0,0,5,22.026432,false,,,,,22.519,15.6457,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",10,Baix Empordà,2024,1323,304,-239,1388,104.9,1.049131,69,52.154195,3,12,0,84,63.492063,false,,,,27.807,53.3206,45.5345,,37.7309,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,37.7309,37.7309,100,,official,default,true
179026,Forallac,10,Baix Empordà,2024,1761,366,-285,1842,104.6,1.045997,106,60.193072,7,11,0,124,70.414537,false,,,,27.3448,61.5392,50.5243,,40.5293,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,40.5293,40.5293,100,,official,default,true
179032,Sant Julià del Llor i Bonmatí,34,Selva,2024,1387,20,-291,1115,80.4,0.803893,8,5.767844,0,1,0,9,6.488825,false,,,,0,5.8968,4.4461,,2.3634,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,2.3634,2.3634,100,,official,default,true
250019,Abella de la Conca,25,Pallars Jussà,2024,,,,,,,6,37.037037,0,2,0,8,49.382716,false,,,,,37.8653,35.3644,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
250024,Àger,23,Noguera,2024,,,,,,,34,53.543307,3,13,1,51,80.314961,false,,,,,54.7408,57.6606,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
250030,Agramunt,38,Urgell,2024,5592,240,-606,5226,93.5,0.934549,12,2.145923,2,3,0,17,3.040057,false,,,,10.9077,2.1939,1.9602,,6.9398,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,6.9398,6.9398,100,,official,default,true
250045,els Alamús,33,Segrià,2024,,,,,,,1,1.194743,0,0,0,1,1.194743,false,,,,,1.2215,0.6301,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
250058,Alàs i Cerc,04,Alt Urgell,2024,,,,,,,8,25,1,1,0,10,31.25,false,,,,,25.5591,22.2941,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
250061,l'Albagés,18,Garrigues,2024,,,,,,,2,5.899705,0,0,0,2,5.899705,false,,,,,6.0316,4.0214,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
250077,Albatàrrec,33,Segrià,2024,2247,59,-357,1949,86.7,0.867379,1,0.445038,0,0,0,1,0.445038,false,,,,1.0009,0.455,0.0897,,0.6822,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,0.6822,0.6822,100,,official,default,true
250083,Albesa,23,Noguera,2024,1571,30,-178,1423,90.6,0.905792,1,0.636537,0,0,0,1,0.636537,false,,,,6.6665,0.6508,0.2277,,3.8748,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,3.8748,3.8748,100,,official,default,true
250096,l'Albi,18,Garrigues,2024,,,,,,,2,2.617801,0,0,0,2,2.617801,false,,,,,2.6763,1.6558,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
250100,Alcanó,33,Segrià,2024,,,,,,,0,0,0,0,0,0,0,false,,,,,0,0,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
250117,Alcarràs,33,Segrià,2024,10217,542,-1079,9681,94.8,0.947538,1,0.097876,2,1,0,4,0.391504,false,,,,12.8235,0.1001,0.0511,,7.0882,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,7.0882,7.0882,100,,official,default,true
250122,Alcoletge,33,Segrià,2024,3621,210,-571,3259,90,0.900028,2,0.552334,0,0,0,2,0.552334,false,,,,5.8162,0.5647,0.167,,3.3735,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,3.3735,3.3735,100,,official,default,true
250138,Alfarràs,33,Segrià,2024,2759,91,-404,2446,88.7,0.886553,2,0.7249,1,1,0,4,1.449801,false,,,,3.8289,0.7411,0.8139,,2.454,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,2.454,2.454,100,,official,default,true
250143,Alfés,33,Segrià,2024,,,,,,,0,0,0,0,0,0,0,false,,,,,0,0,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
250156,Algerri,23,Noguera,2024,,,,,,,2,4.716981,1,0,0,3,7.075472,false,,,,,4.8225,4.8689,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
250169,Alguaire,33,Segrià,2024,2992,207,-449,2751,91.9,0.919452,2,0.668449,1,0,0,3,1.002674,false,,,,8.6811,0.6834,0.4916,,5.0438,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,5.0438,5.0438,100,,official,default,true
250175,Alins,26,Pallars Sobirà,2024,,,,,,,33,122.222222,4,19,2,58,214.814815,false,,,,,100,100,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
